CGPA,GPA,Attendance Percentage,Assignment Due Days,Project Due Days,Fees Due,Attendance Alert,GPA Alert,CGPA Alert,Assignment Alert,Project Alert,Fee Alert
7.64,7.8,92,1,20,0,0,0,0,1,0,0
6.25,7.16,66,9,18,0,1,0,0,0,0,0
8.63,8.66,88,7,6,0,0,0,0,0,1,0
5.74,6.04,71,4,14,1,0,0,1,0,0,1
6.51,5.55,71,2,9,0,0,1,0,0,0,0
6.89,9.52,91,4,1,0,0,0,0,0,1,0
9.45,6.29,58,6,6,1,1,0,0,0,1,1
5.04,5.59,51,6,6,1,1,1,1,0,1,1
8.77,8.66,84,9,8,1,0,0,0,0,0,1
7.35,9.6,62,2,6,0,1,0,0,0,1,0
6.53,5.21,70,0,7,0,0,1,0,1,0,0
9.2,7.83,95,1,2,1,0,0,0,1,1,1
6.64,5.75,89,3,10,0,0,1,0,0,0,0
7.87,7.01,72,2,8,0,0,0,0,0,0,0
9.27,8.88,76,3,12,0,0,0,0,0,0,0
7.37,8.04,58,2,4,0,1,0,0,0,1,0
8.37,6.56,51,1,6,1,1,0,0,1,1,1
5.81,7.92,66,3,8,1,1,0,1,0,0,1
5.16,9.39,81,9,11,1,0,0,1,0,0,1
9.06,7.6,98,8,8,0,0,0,0,0,0,0
6.31,7.83,96,1,2,0,0,0,0,1,1,0
8.5,6.13,92,1,16,0,0,0,0,1,0,0
7.42,8.67,61,7,11,0,1,0,0,0,0,0
9.15,7.45,86,5,0,0,0,0,0,0,1,0
7.89,6.85,53,1,12,0,1,0,0,1,0,0
8.06,9.12,84,3,18,0,0,0,0,0,0,0
5.63,8.14,78,4,1,0,0,0,1,0,1,0
6.67,7.14,75,4,8,0,0,0,0,0,0,0
8.9,6.93,52,10,17,0,1,0,0,0,0,0
6.73,8.45,87,10,15,0,0,0,0,0,0,0
5.65,8.22,83,7,4,1,0,0,1,0,1,1
6.43,7.1,83,2,3,1,0,0,0,0,1,1
9.14,8.52,91,0,8,0,0,0,0,1,0,0
8.81,6.46,82,4,6,1,0,0,0,0,1,1
5.94,6.66,64,0,19,1,1,0,1,1,0,1
8.61,5.07,85,4,3,1,0,1,0,0,1,1
7.29,9.55,76,8,9,1,0,0,0,0,0,1
6.34,8.59,59,3,11,0,1,0,0,0,0,0
8.27,7.78,53,9,12,0,1,0,0,0,0,0
7.63,6.2,62,9,20,1,1,0,0,0,0,1
6.63,5.72,72,6,19,1,0,1,0,0,0,1
7.74,6.92,70,5,4,0,0,0,0,0,1,0
8.16,7.93,92,6,3,1,0,0,0,0,1,1
5.37,7.64,87,7,2,1,0,0,1,0,1,1
8.11,5.85,51,5,8,0,1,1,0,0,0,0
5.67,7.5,67,8,19,0,1,0,1,0,0,0
7.13,7.52,62,6,11,1,1,0,0,0,0,1
7.09,9.31,58,10,12,0,1,0,0,0,0,0
6.04,5.65,54,2,6,0,1,1,0,0,1,0
8.79,9.03,91,9,20,1,0,0,0,0,0,1
6.39,7.85,51,2,4,1,1,0,0,0,1,1
7.93,5.59,72,8,15,0,0,1,0,0,0,0
5.0,5.51,53,4,7,0,1,1,1,0,0,0
6.56,5.71,78,3,4,1,0,1,0,0,1,1
5.89,5.58,85,5,12,0,0,1,1,0,0,0
8.29,9.11,61,4,13,1,1,0,0,0,0,1
8.76,6.84,96,5,13,0,0,0,0,0,0,0
6.92,9.53,82,1,12,1,0,0,0,1,0,1
7.38,7.79,68,2,10,0,1,0,0,0,0,0
6.71,5.53,75,9,7,0,0,1,0,0,0,0
6.0,6.59,96,3,13,0,0,0,0,0,0,0
6.04,8.53,75,8,10,1,0,0,0,0,0,1
5.68,5.02,53,5,3,0,1,1,1,0,1,0
8.86,9.54,83,8,4,0,0,0,0,0,1,0
7.58,6.44,78,3,10,1,0,0,0,0,0,1
8.75,9.61,84,7,16,1,0,0,0,0,0,1
7.41,5.26,56,5,5,1,1,1,0,0,1,1
9.23,8.42,89,2,8,0,0,0,0,0,0,0
7.91,6.54,99,4,1,1,0,0,0,0,1,1
9.18,8.49,64,5,20,0,1,0,0,0,0,0
7.96,8.32,86,10,16,0,0,0,0,0,0,0
9.3,8.89,61,10,8,0,1,0,0,0,0,0
6.53,5.5,93,10,12,0,0,1,0,0,0,0
6.98,7.17,92,9,17,0,0,0,0,0,0,0
5.02,5.41,59,9,10,1,1,1,1,0,0,1
9.2,5.69,64,4,7,0,1,1,0,0,0,0
6.68,6.25,67,8,20,1,1,0,0,0,0,1
7.02,8.47,87,1,12,1,0,0,0,1,0,1
5.65,6.92,97,5,3,0,0,0,1,0,1,0
5.26,8.91,57,6,6,1,1,0,1,0,1,1
7.16,6.12,98,10,14,0,0,0,0,0,0,0
7.32,8.75,53,10,8,0,1,0,0,0,0,0
8.52,6.59,89,8,12,1,0,0,0,0,0,1
7.43,8.98,70,5,3,0,0,0,0,0,1,0
8.05,7.11,52,7,10,1,1,0,0,0,0,1
7.83,9.75,76,5,20,0,0,0,0,0,0,0
6.68,8.33,83,8,14,1,0,0,0,0,0,1
8.13,9.73,73,4,19,0,0,0,0,0,0,0
5.19,7.64,73,0,3,1,0,0,1,1,1,1
8.94,5.94,51,9,0,0,1,1,0,0,1,0
6.11,6.09,61,0,12,0,1,0,0,1,0,0
8.36,8.01,61,6,12,0,1,0,0,0,0,0
6.32,9.73,51,2,18,0,1,0,0,0,0,0
8.45,6.92,60,9,13,0,1,0,0,0,0,0
8.75,8.2,53,2,4,1,1,0,0,0,1,1
7.84,6.83,62,10,1,0,1,0,0,0,1,0
9.43,8.11,50,3,4,1,1,0,0,0,1,1
6.47,6.98,88,4,8,1,0,0,0,0,0,1
6.04,9.13,69,8,18,1,1,0,0,0,0,1
9.24,6.04,79,10,18,1,0,0,0,0,0,1
7.44,6.01,95,2,19,0,0,0,0,0,0,0
9.01,7.9,92,6,19,0,0,0,0,0,0,0
7.88,8.78,60,7,5,1,1,0,0,0,1,1
6.4,8.27,75,8,6,1,0,0,0,0,1,1
7.46,5.35,56,3,18,1,1,1,0,0,0,1
5.7,8.39,87,6,6,0,0,0,1,0,1,0
8.56,8.76,93,4,7,1,0,0,0,0,0,1
6.82,6.1,70,8,12,0,0,0,0,0,0,0
6.85,6.99,76,9,4,1,0,0,0,0,1,1
8.61,7.09,84,4,2,1,0,0,0,0,1,1
8.06,8.95,76,2,18,1,0,0,0,0,0,1
6.43,9.59,64,6,3,0,1,0,0,0,1,0
5.62,7.97,100,6,17,0,0,0,1,0,0,0
6.57,5.49,96,1,17,1,0,1,0,1,0,1
5.52,6.51,88,7,12,1,0,0,1,0,0,1
6.34,6.56,79,2,11,1,0,0,0,0,0,1
8.32,6.81,62,9,7,0,1,0,0,0,0,0
8.46,5.35,94,4,17,1,0,1,0,0,0,1
7.35,8.85,53,3,12,0,1,0,0,0,0,0
5.16,6.19,67,9,20,0,1,0,1,0,0,0
5.66,6.99,70,9,0,1,0,0,1,0,1,1
8.41,7.84,82,4,10,1,0,0,0,0,0,1
9.17,8.1,74,1,10,0,0,0,0,1,0,0
7.56,7.84,75,7,16,1,0,0,0,0,0,1
8.05,8.26,89,7,19,1,0,0,0,0,0,1
5.8,9.17,59,9,11,1,1,0,1,0,0,1
8.54,9.71,51,0,17,0,1,0,0,1,0,0
9.08,6.1,95,8,13,0,0,0,0,0,0,0
5.07,5.81,59,3,12,1,1,1,1,0,0,1
7.35,9.32,71,6,0,0,0,0,0,0,1,0
5.05,5.48,94,8,10,0,0,1,1,0,0,0
8.76,8.56,100,5,0,0,0,0,0,0,1,0
8.35,9.74,77,2,8,1,0,0,0,0,0,1
6.22,7.72,89,2,10,0,0,0,0,0,0,0
8.54,6.76,71,9,2,1,0,0,0,0,1,1
8.96,5.74,100,3,5,0,0,1,0,0,1,0
6.96,7.09,50,2,16,1,1,0,0,0,0,1
6.6,6.76,93,5,0,0,0,0,0,0,1,0
5.51,8.62,64,6,4,1,1,0,1,0,1,1
6.31,8.73,68,1,10,0,1,0,0,1,0,0
5.27,6.13,63,5,5,0,1,0,1,0,1,0
6.19,9.39,54,7,12,1,1,0,0,0,0,1
7.69,7.25,78,4,17,0,0,0,0,0,0,0
8.18,8.24,79,0,14,1,0,0,0,1,0,1
8.5,9.76,54,7,13,0,1,0,0,0,0,0
6.81,7.59,59,10,0,1,1,0,0,0,1,1
8.32,5.56,94,6,5,0,0,1,0,0,1,0
7.6,9.09,73,10,5,1,0,0,0,0,1,1
7.05,7.85,59,8,17,1,1,0,0,0,0,1
6.86,7.73,76,9,18,0,0,0,0,0,0,0
6.1,8.2,92,10,7,0,0,0,0,0,0,0
6.96,5.2,62,3,14,1,1,1,0,0,0,1
6.42,6.21,99,4,19,1,0,0,0,0,0,1
5.42,9.36,52,3,12,1,1,0,1,0,0,1
6.32,5.72,87,9,17,1,0,1,0,0,0,1
6.99,9.24,98,8,3,1,0,0,0,0,1,1
6.65,5.04,72,9,11,0,0,1,0,0,0,0
7.04,6.46,52,2,3,0,1,0,0,0,1,0
5.14,5.04,100,5,2,1,0,1,1,0,1,1
9.25,8.02,97,3,16,1,0,0,0,0,0,1
7.67,8.09,71,2,3,0,0,0,0,0,1,0
8.01,7.67,68,6,0,0,1,0,0,0,1,0
7.92,5.3,94,8,15,1,0,1,0,0,0,1
8.83,5.3,97,2,9,1,0,1,0,0,0,1
6.6,8.76,64,0,9,1,1,0,0,1,0,1
7.84,7.43,69,0,2,0,1,0,0,1,1,0
5.94,6.04,92,0,5,1,0,0,1,1,1,1
7.49,6.54,93,7,9,0,0,0,0,0,0,0
6.74,6.21,75,10,17,1,0,0,0,0,0,1
5.92,7.0,63,4,6,1,1,0,1,0,1,1
8.68,5.53,55,9,8,1,1,1,0,0,0,1
5.52,5.66,52,2,6,1,1,1,1,0,1,1
5.92,7.2,71,3,13,1,0,0,1,0,0,1
9.39,9.26,73,9,8,0,0,0,0,0,0,0
6.28,9.35,85,4,15,1,0,0,0,0,0,1
8.63,5.08,78,2,15,1,0,1,0,0,0,1
5.45,5.34,87,5,5,1,0,1,1,0,1,1
7.95,6.37,50,1,11,1,1,0,0,1,0,1
7.58,8.32,84,1,15,1,0,0,0,1,0,1
6.48,8.35,80,9,18,1,0,0,0,0,0,1
7.24,5.58,95,9,5,1,0,1,0,0,1,1
6.94,7.08,57,2,1,0,1,0,0,0,1,0
5.06,5.44,50,4,12,1,1,1,1,0,0,1
5.09,9.48,61,3,3,0,1,0,1,0,1,0
5.8,8.86,95,3,10,1,0,0,1,0,0,1
6.73,7.35,89,7,20,1,0,0,0,0,0,1
9.13,8.47,64,0,20,0,1,0,0,1,0,0
6.12,6.24,91,10,19,0,0,0,0,0,0,0
6.88,5.69,50,0,19,1,1,1,0,1,0,1
5.29,9.67,58,10,0,0,1,0,1,0,1,0
7.78,6.72,86,1,19,0,0,0,0,1,0,0
7.04,9.03,54,4,0,1,1,0,0,0,1,1
5.48,7.83,89,0,15,0,0,0,1,1,0,0
7.8,9.21,50,3,7,0,1,0,0,0,0,0
6.67,7.56,83,9,0,1,0,0,0,0,1,1
8.01,8.92,93,5,9,0,0,0,0,0,0,0
8.51,8.0,79,1,7,1,0,0,0,1,0,1
7.05,9.51,54,0,11,0,1,0,0,1,0,0
5.46,9.71,87,9,1,1,0,0,1,0,1,1
6.07,5.59,96,10,1,0,0,1,0,0,1,0
7.58,8.04,89,9,12,1,0,0,0,0,0,1
6.7,6.77,63,0,11,1,1,0,0,1,0,1
8.28,6.64,68,9,1,1,1,0,0,0,1,1
8.35,5.2,99,4,1,1,0,1,0,0,1,1
6.66,7.74,96,6,5,1,0,0,0,0,1,1
6.12,6.85,53,9,11,0,1,0,0,0,0,0
7.15,8.68,68,7,19,1,1,0,0,0,0,1
8.76,6.47,83,1,20,1,0,0,0,1,0,1
7.2,6.7,69,4,11,1,1,0,0,0,0,1
8.27,8.75,66,1,14,1,1,0,0,1,0,1
9.0,9.63,88,2,9,1,0,0,0,0,0,1
5.54,6.79,52,8,0,0,1,0,1,0,1,0
9.3,7.44,65,7,1,1,1,0,0,0,1,1
5.15,5.29,99,7,2,0,0,1,1,0,1,0
5.66,6.13,75,5,18,1,0,0,1,0,0,1
7.01,8.3,95,5,1,1,0,0,0,0,1,1
9.47,5.22,100,10,9,1,0,1,0,0,0,1
8.23,6.02,54,4,10,0,1,0,0,0,0,0
9.21,7.79,93,9,7,1,0,0,0,0,0,1
8.56,5.83,51,4,1,0,1,1,0,0,1,0
7.54,5.39,97,7,13,0,0,1,0,0,0,0
7.16,7.52,84,5,4,1,0,0,0,0,1,1
5.66,6.24,67,9,13,0,1,0,1,0,0,0
8.17,6.69,72,7,6,1,0,0,0,0,1,1
8.47,5.36,61,5,17,0,1,1,0,0,0,0
9.34,7.26,93,2,3,0,0,0,0,0,1,0
5.68,9.22,99,7,9,0,0,0,1,0,0,0
9.0,8.02,87,2,18,1,0,0,0,0,0,1
5.73,8.84,84,3,14,1,0,0,1,0,0,1
6.2,6.71,59,8,12,1,1,0,0,0,0,1
6.52,5.94,57,2,9,0,1,1,0,0,0,0
9.16,7.53,77,1,3,1,0,0,0,1,1,1
7.42,6.65,94,5,1,1,0,0,0,0,1,1
6.52,6.3,63,4,1,1,1,0,0,0,1,1
8.13,9.48,78,4,0,0,0,0,0,0,1,0
6.67,5.32,51,3,19,1,1,1,0,0,0,1
8.33,7.64,81,9,10,0,0,0,0,0,0,0
8.59,8.61,100,8,9,0,0,0,0,0,0,0
6.56,6.69,56,2,8,0,1,0,0,0,0,0
9.16,8.09,94,9,10,1,0,0,0,0,0,1
7.54,5.35,99,10,19,1,0,1,0,0,0,1
7.91,6.41,76,9,1,1,0,0,0,0,1,1
7.31,7.61,78,1,8,1,0,0,0,1,0,1
9.09,9.17,99,7,13,1,0,0,0,0,0,1
6.89,6.08,97,0,7,1,0,0,0,1,0,1
6.03,8.72,57,10,3,0,1,0,0,0,1,0
5.45,7.46,68,10,17,1,1,0,1,0,0,1
8.45,5.38,100,10,17,1,0,1,0,0,0,1
7.77,5.23,58,3,0,0,1,1,0,0,1,0
7.52,9.56,85,3,15,1,0,0,0,0,0,1
9.24,5.64,95,9,1,0,0,1,0,0,1,0
5.27,6.28,99,6,15,1,0,0,1,0,0,1
9.07,8.56,52,1,6,0,1,0,0,1,1,0
8.96,5.31,97,7,8,1,0,1,0,0,0,1
8.61,8.08,69,7,18,1,1,0,0,0,0,1
7.48,9.27,78,1,19,0,0,0,0,1,0,0
6.61,9.67,64,10,18,0,1,0,0,0,0,0
6.33,8.85,74,5,6,1,0,0,0,0,1,1
5.99,5.9,83,10,10,0,0,1,1,0,0,0
9.2,6.07,77,3,14,0,0,0,0,0,0,0
7.43,5.22,81,9,13,0,0,1,0,0,0,0
7.83,7.64,88,9,10,0,0,0,0,0,0,0
6.19,8.5,68,9,9,0,1,0,0,0,0,0
9.22,6.48,96,8,14,1,0,0,0,0,0,1
5.65,8.09,50,1,10,1,1,0,1,1,0,1
5.24,7.73,54,3,9,1,1,0,1,0,0,1
5.79,8.92,97,0,11,1,0,0,1,1,0,1
5.07,9.43,95,4,3,1,0,0,1,0,1,1
6.86,7.86,62,7,0,0,1,0,0,0,1,0
8.39,9.73,98,7,17,0,0,0,0,0,0,0
8.8,7.24,69,4,11,0,1,0,0,0,0,0
5.42,6.25,87,3,10,1,0,0,1,0,0,1
5.69,9.25,84,3,14,1,0,0,1,0,0,1
6.34,8.28,75,4,3,1,0,0,0,0,1,1
8.1,7.99,57,0,12,1,1,0,0,1,0,1
7.6,5.61,69,6,1,0,1,1,0,0,1,0
6.46,5.6,59,7,8,1,1,1,0,0,0,1
9.09,9.44,86,7,11,0,0,0,0,0,0,0
6.6,6.49,84,0,5,0,0,0,0,1,1,0
5.28,9.36,81,0,16,0,0,0,1,1,0,0
6.63,8.34,72,2,10,0,0,0,0,0,0,0
7.91,7.96,60,9,11,1,1,0,0,0,0,1
5.74,6.79,84,8,6,1,0,0,1,0,1,1
9.22,6.18,80,1,1,0,0,0,0,1,1,0
7.34,5.78,95,7,13,0,0,1,0,0,0,0
5.27,6.77,100,5,1,0,0,0,1,0,1,0
5.58,9.59,93,5,9,1,0,0,1,0,0,1
7.12,5.26,56,0,18,1,1,1,0,1,0,1
6.16,8.73,62,2,9,1,1,0,0,0,0,1
8.74,5.62,73,10,12,1,0,1,0,0,0,1
8.28,9.37,71,1,3,1,0,0,0,1,1,1
8.8,9.06,61,4,12,1,1,0,0,0,0,1
9.1,5.15,56,7,6,0,1,1,0,0,1,0
8.25,5.0,79,9,16,1,0,1,0,0,0,1
7.25,7.89,79,8,12,1,0,0,0,0,0,1
7.92,5.32,79,6,13,1,0,1,0,0,0,1
8.38,5.56,63,8,14,0,1,1,0,0,0,0
7.67,6.78,82,8,10,0,0,0,0,0,0,0
8.2,8.8,90,2,12,0,0,0,0,0,0,0
5.46,5.11,51,7,20,1,1,1,1,0,0,1
6.97,6.29,70,8,15,0,0,0,0,0,0,0
9.47,8.89,91,3,14,1,0,0,0,0,0,1
7.91,7.8,82,0,4,1,0,0,0,1,1,1
5.6,6.03,58,4,8,1,1,0,1,0,0,1
7.79,6.14,74,0,17,1,0,0,0,1,0,1
8.31,5.2,61,0,4,1,1,1,0,1,1,1
5.54,8.97,98,3,19,1,0,0,1,0,0,1
9.18,6.83,98,0,7,1,0,0,0,1,0,1
6.53,6.02,77,10,5,1,0,0,0,0,1,1
5.58,8.45,81,7,2,1,0,0,1,0,1,1
5.59,8.01,64,1,4,1,1,0,1,1,1,1
7.96,5.77,82,9,19,0,0,1,0,0,0,0
7.22,7.88,55,10,5,1,1,0,0,0,1,1
8.24,5.12,72,7,1,0,0,1,0,0,1,0
7.3,7.72,95,9,3,1,0,0,0,0,1,1
5.53,9.17,52,4,16,0,1,0,1,0,0,0
8.51,8.0,51,9,13,1,1,0,0,0,0,1
6.25,9.53,52,3,14,0,1,0,0,0,0,0
6.21,8.67,90,9,0,0,0,0,0,0,1,0
5.18,5.32,61,6,12,0,1,1,1,0,0,0
6.07,8.37,53,2,2,0,1,0,0,0,1,0
9.27,5.39,100,3,10,1,0,1,0,0,0,1
8.83,7.24,79,3,19,0,0,0,0,0,0,0
7.51,5.95,55,7,10,1,1,1,0,0,0,1
8.0,7.57,95,6,6,0,0,0,0,0,1,0
8.39,9.4,53,10,8,0,1,0,0,0,0,0
5.85,5.99,68,0,5,0,1,1,1,1,1,0
8.05,5.14,69,0,4,1,1,1,0,1,1,1
6.98,7.63,72,5,3,1,0,0,0,0,1,1
6.26,5.43,52,9,5,0,1,1,0,0,1,0
5.58,8.14,50,2,10,0,1,0,1,0,0,0
9.35,8.37,87,3,8,1,0,0,0,0,0,1
7.82,6.44,67,10,7,1,1,0,0,0,0,1
7.31,6.76,72,10,5,1,0,0,0,0,1,1
8.52,6.81,63,10,10,1,1,0,0,0,0,1
7.22,5.06,63,3,12,1,1,1,0,0,0,1
8.73,5.25,65,8,0,0,1,1,0,0,1,0
6.9,8.98,57,3,6,0,1,0,0,0,1,0
7.57,6.81,80,0,10,1,0,0,0,1,0,1
6.77,8.63,71,7,19,0,0,0,0,0,0,0
7.19,6.29,79,4,10,1,0,0,0,0,0,1
7.44,5.08,98,2,2,1,0,1,0,0,1,1
5.11,5.94,100,7,17,0,0,1,1,0,0,0
9.42,8.99,64,0,3,0,1,0,0,1,1,0
5.03,7.87,83,6,15,1,0,0,1,0,0,1
5.16,7.2,91,6,19,0,0,0,1,0,0,0
6.82,9.5,54,3,13,0,1,0,0,0,0,0
5.51,6.45,67,9,14,1,1,0,1,0,0,1
7.73,9.51,83,1,19,1,0,0,0,1,0,1
6.67,7.18,60,2,18,0,1,0,0,0,0,0
8.94,8.55,57,10,14,0,1,0,0,0,0,0
6.59,7.22,81,10,7,1,0,0,0,0,0,1
5.16,8.71,75,5,19,1,0,0,1,0,0,1
6.0,9.41,58,8,7,0,1,0,0,0,0,0
5.02,8.84,87,1,20,0,0,0,1,1,0,0
9.03,8.36,94,3,18,1,0,0,0,0,0,1
7.45,7.28,94,5,8,0,0,0,0,0,0,0
8.55,9.18,58,9,11,1,1,0,0,0,0,1
8.3,5.72,61,4,15,0,1,1,0,0,0,0
8.1,9.43,79,7,7,1,0,0,0,0,0,1
5.59,5.32,100,1,17,0,0,1,1,1,0,0
5.87,7.22,54,4,19,0,1,0,1,0,0,0
5.22,9.7,59,2,15,0,1,0,1,0,0,0
5.35,7.61,65,0,10,1,1,0,1,1,0,1
9.4,7.91,98,3,6,1,0,0,0,0,1,1
7.36,6.91,60,6,0,1,1,0,0,0,1,1
8.05,8.63,50,10,10,0,1,0,0,0,0,0
5.96,6.8,94,3,9,0,0,0,1,0,0,0
5.4,8.82,69,8,3,1,1,0,1,0,1,1
6.36,6.86,53,10,8,0,1,0,0,0,0,0
6.81,9.41,63,8,0,0,1,0,0,0,1,0
6.3,6.75,95,0,13,0,0,0,0,1,0,0
8.76,5.2,64,6,18,1,1,1,0,0,0,1
7.65,7.97,60,6,8,0,1,0,0,0,0,0
7.33,7.2,89,8,17,1,0,0,0,0,0,1
5.27,5.21,95,1,19,0,0,1,1,1,0,0
7.24,7.84,92,5,2,1,0,0,0,0,1,1
5.47,6.13,97,9,20,0,0,0,1,0,0,0
8.83,5.08,51,2,2,1,1,1,0,0,1,1
7.09,6.55,59,0,8,0,1,0,0,1,0,0
7.86,5.66,81,1,18,1,0,1,0,1,0,1
9.17,8.25,96,6,10,1,0,0,0,0,0,1
5.51,7.22,81,10,2,0,0,0,1,0,1,0
7.2,5.86,82,9,2,0,0,1,0,0,1,0
9.4,9.71,90,2,2,0,0,0,0,0,1,0
8.29,9.8,62,10,3,1,1,0,0,0,1,1
8.5,8.52,94,0,2,1,0,0,0,1,1,1
6.01,5.12,90,0,10,1,0,1,0,1,0,1
7.97,6.37,96,8,5,1,0,0,0,0,1,1
5.23,7.62,55,4,14,1,1,0,1,0,0,1
8.08,9.08,72,4,1,1,0,0,0,0,1,1
5.19,6.72,81,9,12,0,0,0,1,0,0,0
5.97,8.84,58,0,6,1,1,0,1,1,1,1
9.47,8.29,51,3,7,0,1,0,0,0,0,0
9.43,8.1,56,0,1,0,1,0,0,1,1,0
6.3,7.9,85,7,7,0,0,0,0,0,0,0
6.86,8.53,64,0,10,0,1,0,0,1,0,0
6.37,9.76,85,1,3,1,0,0,0,1,1,1
8.03,9.18,59,0,14,1,1,0,0,1,0,1
7.81,7.26,59,4,18,1,1,0,0,0,0,1
6.07,5.9,96,6,0,1,0,1,0,0,1,1
7.99,8.29,51,8,5,0,1,0,0,0,1,0
9.47,8.01,99,2,14,0,0,0,0,0,0,0
5.97,8.2,60,5,13,0,1,0,1,0,0,0
6.88,7.71,95,6,1,0,0,0,0,0,1,0
7.03,9.02,83,6,16,0,0,0,0,0,0,0
5.4,6.84,79,6,14,1,0,0,1,0,0,1
6.75,8.58,70,9,2,1,0,0,0,0,1,1
6.38,8.08,93,1,11,0,0,0,0,1,0,0
6.93,5.04,73,6,13,1,0,1,0,0,0,1
7.79,9.11,87,0,2,1,0,0,0,1,1,1
9.26,6.48,59,3,0,0,1,0,0,0,1,0
7.89,5.4,65,3,5,1,1,1,0,0,1,1
7.28,7.93,86,7,19,0,0,0,0,0,0,0
6.38,5.16,96,6,16,1,0,1,0,0,0,1
6.1,7.65,62,0,1,0,1,0,0,1,1,0
9.36,6.15,59,3,16,0,1,0,0,0,0,0
6.66,5.9,76,2,15,1,0,1,0,0,0,1
6.52,5.92,79,1,16,0,0,1,0,1,0,0
7.71,8.89,86,2,11,0,0,0,0,0,0,0
6.12,7.1,86,1,2,1,0,0,0,1,1,1
8.21,5.43,96,9,5,1,0,1,0,0,1,1
7.26,7.02,89,3,0,1,0,0,0,0,1,1
7.11,9.55,84,1,4,1,0,0,0,1,1,1
5.59,7.03,85,0,5,1,0,0,1,1,1,1
8.88,9.18,96,1,7,1,0,0,0,1,0,1
6.81,8.63,52,5,13,1,1,0,0,0,0,1
6.49,9.15,71,9,18,1,0,0,0,0,0,1
7.85,5.8,67,3,12,1,1,1,0,0,0,1
5.41,5.88,78,5,15,0,0,1,1,0,0,0
9.02,7.44,77,7,7,0,0,0,0,0,0,0
5.7,5.52,69,3,14,1,1,1,1,0,0,1
8.32,9.52,51,3,18,1,1,0,0,0,0,1
6.69,8.45,53,3,0,0,1,0,0,0,1,0
8.64,5.03,57,4,18,0,1,1,0,0,0,0
5.72,8.75,75,7,11,1,0,0,1,0,0,1
8.29,8.04,96,0,0,0,0,0,0,1,1,0
5.9,7.97,54,4,20,1,1,0,1,0,0,1
6.97,7.35,53,10,1,1,1,0,0,0,1,1
7.38,8.36,95,9,0,0,0,0,0,0,1,0
8.31,8.31,93,3,7,1,0,0,0,0,0,1
6.55,5.45,86,2,8,0,0,1,0,0,0,0
8.41,5.87,93,7,0,1,0,1,0,0,1,1
6.07,6.9,56,7,19,1,1,0,0,0,0,1
5.97,6.1,53,10,20,0,1,0,1,0,0,0
6.13,6.18,75,6,18,1,0,0,0,0,0,1
8.05,7.83,61,9,3,1,1,0,0,0,1,1
8.71,9.27,62,3,12,0,1,0,0,0,0,0
7.48,9.18,76,3,18,0,0,0,0,0,0,0
8.79,9.62,98,4,10,0,0,0,0,0,0,0
5.56,5.01,83,5,8,1,0,1,1,0,0,1
7.2,8.84,52,1,15,0,1,0,0,1,0,0
5.34,7.85,81,3,10,0,0,0,1,0,0,0
6.11,5.71,70,3,4,0,0,1,0,0,1,0
9.45,8.74,74,3,1,0,0,0,0,0,1,0
7.42,9.46,87,10,8,0,0,0,0,0,0,0
7.6,6.01,56,4,3,0,1,0,0,0,1,0
8.77,7.39,82,7,4,0,0,0,0,0,1,0
8.7,5.83,89,10,19,0,0,1,0,0,0,0
8.78,7.22,67,10,5,0,1,0,0,0,1,0
5.42,9.26,55,5,12,0,1,0,1,0,0,0
7.74,7.25,58,5,9,0,1,0,0,0,0,0
5.81,9.34,55,9,16,1,1,0,1,0,0,1
6.96,6.45,60,4,0,0,1,0,0,0,1,0
8.5,8.94,63,8,13,0,1,0,0,0,0,0
8.88,5.59,94,9,1,0,0,1,0,0,1,0
5.98,8.36,84,0,10,1,0,0,1,1,0,1
6.71,7.89,78,7,12,0,0,0,0,0,0,0
8.33,7.4,85,5,14,1,0,0,0,0,0,1
7.74,7.99,84,0,14,0,0,0,0,1,0,0
8.96,9.49,64,0,19,0,1,0,0,1,0,0
8.14,7.62,52,7,4,0,1,0,0,0,1,0
6.72,7.17,66,8,19,1,1,0,0,0,0,1
7.48,7.72,92,2,11,0,0,0,0,0,0,0
6.3,6.16,67,1,14,0,1,0,0,1,0,0
5.79,6.41,80,6,1,1,0,0,1,0,1,1
9.04,8.92,91,7,5,0,0,0,0,0,1,0
6.67,9.59,74,4,16,1,0,0,0,0,0,1
5.28,7.58,88,4,3,0,0,0,1,0,1,0
7.78,5.87,98,6,7,1,0,1,0,0,0,1
5.92,8.86,79,9,11,1,0,0,1,0,0,1
6.31,7.99,81,9,0,1,0,0,0,0,1,1
5.1,5.91,60,7,17,1,1,1,1,0,0,1
8.75,9.13,91,2,3,0,0,0,0,0,1,0
5.61,5.97,50,9,8,0,1,1,1,0,0,0
6.25,7.1,61,3,0,1,1,0,0,0,1,1
5.47,7.46,69,10,3,0,1,0,1,0,1,0
6.98,5.07,89,6,3,1,0,1,0,0,1,1
7.82,6.35,74,2,15,1,0,0,0,0,0,1
8.52,7.92,56,7,12,0,1,0,0,0,0,0
6.76,5.11,69,7,19,1,1,1,0,0,0,1
9.27,5.56,89,6,6,1,0,1,0,0,1,1
5.85,6.72,94,10,12,0,0,0,1,0,0,0
7.87,7.65,67,4,17,1,1,0,0,0,0,1
9.18,7.89,97,1,14,1,0,0,0,1,0,1
8.02,7.96,70,0,2,1,0,0,0,1,1,1
7.49,6.93,89,4,16,1,0,0,0,0,0,1
